CASE_KEY,has_violation,first_violation_between
15942792,False,
15942391,True,Confirm sale -> Start production
15942392,False,
15942991,True,Confirm sale -> Start production
15942992,True,Confirm sale -> Start production
15942091,False,
15942891,True,Confirm sale -> Start production
15942291,True,Start production -> Finished production
15942491,True,Start production -> Finished production
15944591,False,
15944191,True,Confirm sale -> Start production
15944691,True,Confirm sale -> Start production
15944791,True,Confirm sale -> Start production
15944391,True,Confirm sale -> Start production
15944991,True,Confirm sale -> Start production
15944091,True,Confirm sale -> Start production
15944891,True,Confirm sale -> Start production
15944291,True,Confirm sale -> Start production
15944491,True,Confirm sale -> Start production
15055591,True,Confirm sale -> Start production
15055191,True,Confirm sale -> Start production
15055691,True,Confirm sale -> Start production
15055791,True,Confirm sale -> Start production
15055391,True,Confirm sale -> Start production
15055991,True,Confirm sale -> Start production
15055091,True,Confirm sale -> Start production
15055891,False,
15055291,True,Confirm sale -> Start production
15055491,True,Confirm sale -> Start production
15051591,True,Confirm sale -> Start production
15051191,True,Confirm sale -> Start production
15051691,True,Confirm sale -> Start production
15051791,True,Confirm sale -> Start production
15051391,True,Confirm sale -> Start production
15051991,True,Confirm sale -> Start production
15051091,True,Confirm sale -> Start production
15051891,True,Confirm sale -> Start production
15051291,True,Confirm sale -> Start production
15051491,True,Confirm sale -> Start production
15056591,True,Confirm sale -> Start production
15056191,True,Confirm sale -> Start production
15056691,True,Confirm sale -> Start production
15056791,True,Confirm sale -> Start production
15056391,True,Confirm sale -> Start production
15056991,True,Confirm sale -> Start production
15056091,True,Confirm sale -> Start production
15056891,True,Confirm sale -> Start production
15056291,True,Confirm sale -> Start production
15056491,True,Confirm sale -> Start production
15057591,True,Confirm sale -> Start production
15057191,True,Confirm sale -> Start production
15057691,True,Confirm sale -> Start production
15057791,True,Confirm sale -> Start production
15057391,True,Confirm sale -> Start production
15057991,False,
15057091,True,Start production -> Finished production
150570910,True,Confirm sale -> Start production
150570911,False,
15057092,True,Start production -> Finished production
15057094,False,
15057095,False,
15057096,False,
15057097,True,Confirm sale -> Start production
15057098,False,
15057099,False,
15057891,False,
15057491,True,Confirm sale -> Start production
15053591,True,Confirm sale -> Start production
15053191,True,Confirm sale -> Start production
15053192,True,Confirm sale -> Start production
15053193,True,Confirm sale -> Start production
15053691,True,Confirm sale -> Start production
15053791,True,Start production -> Finished production
15053792,False,
15053391,False,
15053392,False,
15053393,False,
15053991,False,
15053992,False,
15053993,False,
15053091,True,Start production -> Finished production
15053891,True,Confirm sale -> Start production
15053491,False,
15059591,False,
15059191,False,
15059791,False,
15059793,True,Confirm sale -> Start production
15059391,True,Confirm sale -> Start production
15059991,False,
15059091,False,
15059891,True,Confirm sale -> Start production
15059291,True,Confirm sale -> Start production
15059491,True,Confirm sale -> Start production
15050591,False,
15050191,False,
15050691,False,
15050791,False,
15050391,False,
15050991,True,Confirm sale -> Start production
15050091,False,
15050891,False,
15050291,True,Confirm sale -> Start production
15050491,True,Confirm sale -> Start production
15058591,True,Confirm sale -> Start production
15058191,True,Confirm sale -> Start production
15058691,False,
15058791,False,
15058391,False,
15058991,False,
15058091,True,Confirm sale -> Start production
15058891,False,
15058892,True,Confirm sale -> Start production
15058893,True,Confirm sale -> Start production
15058894,True,Confirm sale -> Start production
15058291,True,Confirm sale -> Start production
15058491,True,Confirm sale -> Start production
15058492,False,
15052591,False,
15052592,False,
15052191,True,Confirm sale -> Start production
15052691,True,Confirm sale -> Start production
15052791,True,Confirm sale -> Start production
15052391,True,Confirm sale -> Start production
15052991,True,Confirm sale -> Start production
15052091,True,Confirm sale -> Start production
15052291,True,Finished production -> Load shipment
15052491,True,Confirm sale -> Start production
15054191,True,Confirm sale -> Start production
15054791,True,Confirm sale -> Start production
15054391,False,
15054392,True,Start production -> Finished production
15054393,False,
15054394,True,Start production -> Finished production
15054395,False,
15054991,False,
15054091,True,Confirm sale -> Start production
15054891,True,Confirm sale -> Start production
15054291,True,Confirm sale -> Start production
15054491,True,Confirm sale -> Start production
15015591,True,Confirm sale -> Start production
15015191,True,Confirm sale -> Start production
15015691,True,Confirm sale -> Start production
15015791,True,Confirm sale -> Start production
15015391,True,Confirm sale -> Start production
15015991,False,
15015091,False,
15015891,True,Confirm sale -> Start production
15015291,True,Confirm sale -> Start production
15015491,True,Confirm sale -> Start production
15011591,True,Confirm sale -> Start production
15011191,True,Confirm sale -> Start production
15011691,False,
15011791,True,Confirm sale -> Start production
15011391,True,Confirm sale -> Start production
15011991,True,Confirm sale -> Start production
15011091,False,
15011891,False,
15011291,True,Confirm sale -> Start production
15011491,True,Confirm sale -> Start production
15016591,True,Confirm sale -> Start production
15016191,False,
15016691,False,
15016791,True,Confirm sale -> Start production
15016391,True,Confirm sale -> Start production
15016392,True,Confirm sale -> Start production
15016991,True,Confirm sale -> Start production
15016992,True,Confirm sale -> Start production
15016091,True,Confirm sale -> Start production
15016092,True,Confirm sale -> Start production
15016291,True,Confirm sale -> Start production
15016292,True,Confirm sale -> Start production
15016491,True,Confirm sale -> Start production
15017591,True,Confirm sale -> Start production
15017191,True,Confirm sale -> Start production
15017691,False,
15017692,False,
15017693,False,
15017791,True,Start production -> Finished production
15017792,False,
15017391,False,
15017991,False,
15017992,False,
15017993,False,
15017091,True,Confirm sale -> Start production
15017291,False,
15017292,True,Confirm sale -> Start production
15017293,True,Confirm sale -> Start production
15017491,True,Order received -> Confirm sale
15017492,False,
15017493,False,
15017494,True,Confirm sale -> Start production
15013591,False,
15013592,True,Confirm sale -> Start production
15013593,True,Confirm sale -> Start production
15013594,True,Confirm sale -> Start production
15013191,False,
15013691,True,Confirm sale -> Start production
15013791,True,Confirm sale -> Start production
15013391,True,Confirm sale -> Start production
15013991,True,Confirm sale -> Start production
15013091,True,Confirm sale -> Start production
15013891,True,Confirm sale -> Start production
15013291,True,Confirm sale -> Start production
15013491,True,Confirm sale -> Start production
15019591,False,
15019791,False,
15019391,False,
15019991,True,Confirm sale -> Start production
15019992,True,Start production -> Finished production
15019091,False,
15019092,False,
15019093,False,
15019094,False,
15019891,False,
15019892,False,
15019291,False,
15019292,False,
15019491,False,
15019492,False,
15010591,True,Finished production -> Load shipment
15010191,True,Confirm sale -> Start production
15010691,True,Confirm sale -> Start production
15010791,True,Finished production -> Load shipment
15010391,True,Confirm sale -> Start production
15010991,True,Confirm sale -> Start production
15010091,True,Confirm sale -> Start production
15010891,True,Confirm sale -> Start production
15010291,True,Confirm sale -> Start production
15010491,True,Confirm sale -> Start production
15018591,True,Confirm sale -> Start production
15018191,False,
15018691,True,Confirm sale -> Start production
